date,sentiment_label
2022-06-30,0.46825396825396826
2022-07-01,0.5
2022-07-02,0.4918032786885246
2022-07-03,0.5757575757575758
2022-07-04,0.5298507462686567
2022-07-05,0.3898305084745763
2022-07-06,0.56
2022-07-07,0.5522388059701493
2022-07-08,0.5714285714285714
2022-07-09,0.5689655172413793
2022-07-10,0.6213592233009708
2022-07-11,0.525974025974026
2022-07-12,0.5785123966942148
2022-07-13,0.5578512396694215
2022-07-14,0.5693430656934306
2022-07-15,0.6077586206896551
2022-07-16,0.574468085106383
2022-07-17,0.5121951219512195
2022-07-18,0.6604938271604939
2022-07-19,0.6044776119402985
2022-07-20,0.5487804878048781
2022-07-21,0.5916666666666667
2022-07-22,0.5533333333333333
2022-07-23,0.5546218487394958
2022-07-24,0.536697247706422
2022-07-25,0.6296296296296297
